"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","entrez_id","prot_id"
9.13892822378612,8.91111111111111,0.386858280776192,0.458501621996845,49,45,"A0A075B6Q5","IGHV3-64","ENSG00000274236",NA,"ENSP00000488676"
5.00416353437696,5.18666666666667,0.466002437816367,0.81817754354029,40,24,"A0A0B4J1U7","IGHV6-1","ENSG00000282745",NA,"ENSP00000488134"
7.48621272933383,7.80177777777778,0.549519452525527,1.26151115890443,49,45,"A0A0B4J1V6","IGHV3-73","ENSG00000273539",NA,"ENSP00000488432"
10.5900375343428,10.4308888888889,0.423230561267238,0.601860079715839,49,45,"A0A0B4J1Y9","IGHV3-72","ENSG00000278042",NA,"ENSP00000488019"
7.96354406155964,8.19222222222222,0.403434782658442,0.417372130058411,49,45,"A0A0C4DH35","IGHV3-35","ENSG00000282104",NA,"ENSP00000488667"
7.83957461679219,7.72409090909091,0.481575287931849,0.727734037099161,49,44,"A0A0C4DH36","IGHV3-38","ENSG00000282425",NA,"ENSP00000487804"
8.95017800447084,8.67155555555556,0.4932476492874,0.734806577999072,49,45,"A0A0C4DH42","IGHV3-66","ENSG00000282045",NA,"ENSP00000487902"
7.61159171374493,7.62666666666667,0.512208429715516,0.566440239967594,49,45,"A0A0C4DH68","IGKV2-24","ENSG00000282671",NA,"ENSP00000488087"
7.42334639741733,7.42066666666667,0.385582761036611,0.462121589667009,49,45,"A0A0C4DH69","IGKV1-9","ENSG00000282758",NA,"ENSP00000488384"
8.02482212787956,7.84822222222222,0.640707449228209,0.504490241769257,49,45,"A0A0J9YVY3","IGHV7-4-1","ENSG00000282122",NA,"ENSP00000487727"
10.11785631,10.3935555555556,0.330857461312101,0.362623994815789,49,45,"A6NDY0","PABPN1L","ENSG00000205022",390748,"ENSP00000408598"
6.7840118445047,6.142,0.329237329956244,0.549925247445303,35,10,"A6NFQ2","TCAF2","ENSG00000170379",285966,"ENSP00000349902"
12.3256873730154,12.7284444444444,0.889497141445265,1.43100085057397,49,45,"A6NNL5","C15orf61","ENSG00000189227",145853,"ENSP00000342254"
4.5638,4.34,0.45088673128009,0.240416305603426,10,2,"O00748","CES2","ENSG00000172831",8824,"ENSP00000394452"
4.15334498344792,4.38111111111111,0.216417360271967,0.301704559172779,33,27,"O14559","ARHGAP33","ENSG00000004777",115703,"ENSP00000368227"
9.79521706976663,9.29119047619048,1.53982746235733,2.41869366311748,49,42,"O14578","CIT","ENSG00000122966",11113,"ENSP00000261833"
5.60667708333333,4.25,0.489264983376425,NA,16,1,"O14791","APOL1","ENSG00000100342",8542,"ENSP00000411507"
9.87156243421636,9.66340909090909,0.464833916375367,0.342093032238499,49,44,"O43290","SART1","ENSG00000175467",9092,"ENSP00000310448"
6.32039855996027,6.48794871794872,0.28307762372237,0.459187953074025,49,39,"O43347","MSI1","ENSG00000135097",4440,"ENSP00000257552"
7.46051662603187,7.72653846153846,0.468053288301124,0.364054307022371,46,26,"O43405","COCH","ENSG00000100473",1690,"ENSP00000379862"
6.87320401484223,7.30733333333333,0.442597786369381,0.660235495176463,49,45,"O43866","CD5L","ENSG00000073754",922,"ENSP00000357156"
7.74561967435745,7.52404761904762,0.776173252473635,0.65206261678899,48,42,"O43908","KLRC4","ENSG00000183542",8302,"ENSP00000310216"
7.52500164690382,7.56,0.451879425522714,0.820182906430022,33,3,"O60268","KIAA0513","ENSG00000135709",9764,"ENSP00000446439"
8.12928015710029,8.16621621621622,0.50523552119958,0.923950910646927,49,37,"O60431","OR1I1","ENSG00000094661",126370,"ENSP00000493393"
11.4956343894221,12.3262222222222,0.387084979291851,0.989369149069908,49,45,"O60500","NPHS1","ENSG00000161270",4868,"ENSP00000368190"
10.7343451723333,10.4446153846154,1.30147279330756,3.17182484927745,49,39,"O60667","FCMR","ENSG00000162894",9214,"ENSP00000356058"
10.260112179816,7.12148148148148,0.804292472587317,0.80138679657254,49,27,"O60674","JAK2","ENSG00000096968",3717,"ENSP00000371067"
5.86855530908893,5.845625,0.34335498924123,0.711149011576805,47,16,"O60890","OPHN1","ENSG00000079482",4983,"ENSP00000347710"
6.76175706941204,7.22888888888889,0.220156274028454,0.197220366635581,47,36,"O60909","B4GALT2","ENSG00000117411",8704,"ENSP00000407468"
7.10630228552809,7.1625,0.249644681176712,0.383112255089811,36,28,"O75310","UGT2B11","ENSG00000213759",10720,"ENSP00000387683"
6.09732256737827,6.28255813953488,0.380809380920774,0.487974887250289,48,43,"O75636","FCN3","ENSG00000142748",8547,"ENSP00000270879"
5.58939746550044,5.5,0.334492200455313,0.361075628859243,49,42,"O75882","ATRN","ENSG00000088812",8455,"ENSP00000262919"
7.87975856433599,6.6275,0.500458406808393,1.07393047571371,49,16,"O94915","FRYL","ENSG00000075539",285527,"ENSP00000351113"
5.57663315989787,5.02,0.525115708961913,0.309659310999829,34,10,"O94988","FAM13A","ENSG00000138640",10144,"ENSP00000378450"
7.98602533215523,7.76903225806452,0.370764294867994,0.358453668216779,49,31,"O95153","TSPOAP1","ENSG00000005379",9256,"ENSP00000268893"
5.38087706724686,5.62075,0.309968067636724,0.305718049256215,48,40,"O95445","APOM","ENSG00000235754",55937,"ENSP00000403062"
7.65355750504523,6.75703703703704,0.600577102208575,0.765565727544594,48,27,"O95954","FTCD","ENSG00000160282",10841,"ENSP00000291670"
10.3911033380108,10.9311111111111,0.283771007971545,0.415233900252848,49,45,"P00450","CP","ENSG00000047457",1356,"ENSP00000264613"
9.16739616844199,9.48822222222222,0.198745347076122,0.36661404581093,49,45,"P00734","F2","ENSG00000180210",2147,"ENSP00000308541"
6.9208379784875,7.262,0.251322357497052,0.30191509944474,49,45,"P00736",NA,NA,NA,NA
10.9764200692434,10.4702222222222,1.25888426259662,1.1783781012455,49,45,"P00738","HP","ENSG00000257017",3240,"ENSP00000348170"
5.35854847002391,5.51906976744186,0.243843052839464,0.504762150274706,49,43,"P00740","F9","ENSG00000101981",2158,"ENSP00000218099"
5.77572345467195,6.23186046511628,0.365332911436247,0.334081939007794,47,43,"P00742","F10","ENSG00000126218",2159,"ENSP00000364709"
7.78909029582062,7.86911111111111,0.214799120984702,0.418204072749951,49,45,"P00747","PLG","ENSG00000122194",5340,"ENSP00000308938"
6.18314754494572,6.17,0.285134868366343,0.608464108578782,49,43,"P00748","F12","ENSG00000131187",2161,"ENSP00000253496"
8.16952949979763,8.59888888888889,0.482697647950688,0.480620915739697,49,45,"P00751","CFB","ENSG00000242335",629,"ENSP00000391902"
4.96725925925926,5.27923076923077,0.246448726071825,0.415099617330217,18,13,"P00915","CA1","ENSG00000133742",759,"ENSP00000430656"
7.58315664905233,7.87844444444444,0.258141130056642,0.474719800396917,49,45,"P01008","SERPINC1","ENSG00000117601",462,"ENSP00000356671"
11.3031918078181,11.8355555555556,0.618134040211771,1.20108957268647,49,45,"P01009","SERPINA1","ENSG00000197249",5265,"ENSP00000376802"
8.4784519022536,8.41733333333333,0.439299101177829,0.877572581820806,49,45,"P01011","SERPINA3","ENSG00000196136",12,"ENSP00000376795"
8.06363151637342,7.82955555555556,0.4733858611326,0.558841966421942,49,45,"P01019","AGT","ENSG00000135744",183,"ENSP00000355627"
10.877308851948,10.9791111111111,0.397829055794739,0.773841721607856,49,45,"P01023","A2M","ENSG00000175899",2,"ENSP00000323929"
11.343860026375,10.9893333333333,0.459945658207495,0.720430426897698,49,45,"P01024","C3","ENSG00000125730",718,"ENSP00000245907"
6.13911917217685,6.20933333333333,0.24911314006913,0.259443460297054,49,45,"P01031","C5","ENSG00000106804",727,"ENSP00000223642"
9.50903937318577,9.632,0.239815245940098,0.258822508505522,49,45,"P01042","KNG1","ENSG00000113889",3827,"ENSP00000396025"
4.90499403697078,5.06357142857143,0.237358984970458,0.247344628159508,26,28,"P01344","IGF2","ENSG00000167244",3481,"ENSP00000370802"
7.32813205454424,7.60377777777778,0.444740095358178,0.583676782010888,49,45,"P01591","JCHAIN","ENSG00000132465",3512,"ENSP00000254801"
9.20175894412307,8.93422222222222,0.374444442169585,0.666061998509587,49,45,"P01619","IGKV3-20","ENSG00000282402",NA,"ENSP00000487628"
9.27012703483788,9.40866666666667,0.361397987181462,0.574636644086742,49,45,"P01700","IGLV1-47","ENSG00000211648",NA,"ENSP00000374829"
8.27800918114955,8.26622222222222,0.403735029366869,0.50091865102978,49,45,"P01714","IGLV3-19","ENSG00000211663",NA,"ENSP00000374844"
5.64098641563693,5.64727272727273,0.364104680811931,0.638764664006304,48,44,"P01766","IGHV3-13","ENSG00000282286",NA,"ENSP00000488851"
7.33501030667693,7.12177777777778,0.584593429565112,0.75424642973479,49,45,"P01824","IGHV4-39","ENSG00000282579",NA,"ENSP00000488798"
11.2963223406404,11.9524444444444,0.756394966595331,0.906449506078914,49,45,"P01834",NA,NA,NA,NA
11.2408314411129,9.93511111111111,0.630395160698502,1.20390014351505,49,45,"P01859","IGHG2","ENSG00000274497",NA,"ENSP00000480351"
11.3423809209486,11.9304444444444,0.518530133058358,0.725415102342838,49,45,"P01859.1",NA,NA,NA,NA
8.35882175485856,8.27822222222222,0.547913897159842,0.612844666990409,49,45,"P01860",NA,NA,NA,NA
9.55708181251399,10.2111111111111,0.738223322476619,1.0026220674317,49,45,"P01861","IGHG4","ENSG00000277016",NA,"ENSP00000483393"
7.57590615296666,8.344,0.641386007439723,0.896415589495692,49,45,"P01871","IGHM","ENSG00000282657",NA,"ENSP00000485962"
11.0763680702179,10.8148888888889,0.521372263213813,0.970423108804098,49,45,"P01876","IGHA1","ENSG00000282633",NA,"ENSP00000488021"
7.29329191464979,7.56392857142857,0.570720827194655,0.741461715930416,49,28,"P02458","COL2A1","ENSG00000139219",1280,"ENSP00000369889"
11.8199597451357,11.578,0.801771840744796,1.21380618491811,49,45,"P02647","APOA1","ENSG00000118137",335,"ENSP00000364469"
7.97592314425471,7.86044444444444,0.456696060707798,0.500063430320029,49,45,"P02649","APOE","ENSG00000130203",348,"ENSP00000252486"
10.8369467255122,10.2806666666667,0.841497286692451,1.07772361105164,49,45,"P02652","APOA2","ENSG00000158874",336,"ENSP00000356969"
6.57324446587405,6.74355555555556,0.355949252173187,0.598092253280665,49,45,"P02654","APOC1","ENSG00000130208",341,"ENSP00000465356"
8.55119368041025,8.67755555555556,0.580299168201448,0.698596500640442,49,45,"P02655","APOC2","ENSG00000234906",344,"ENSP00000252490"
9.28258683359214,9.08022222222222,0.522237321691909,0.854489451205936,49,45,"P02656","APOC3","ENSG00000110245",345,"ENSP00000227667"
6.07077291923452,6.36244444444444,0.304397002193872,0.41765664212014,49,45,"P02671","FGA","ENSG00000171560",2243,"ENSP00000498441"
6.09741599583483,6.60607142857143,1.01922599259736,1.19225071712571,41,28,"P02679","FGG","ENSG00000171557",2266,"ENSP00000384860"
6.72776368971783,4.95875,0.676868064213492,0.443173461966423,47,24,"P02743","APCS","ENSG00000132703",325,"ENSP00000255040"
6.6867811087427,6.59545454545455,0.238973579958297,0.410062131114551,48,44,"P02745","C1QA","ENSG00000173372",712,"ENSP00000363773"
6.2370946530451,7.196,0.305233371339929,0.330896852920555,47,45,"P02746",NA,NA,NA,NA
8.03274683097188,8.22866666666667,0.228899216486593,0.310758602601616,49,45,"P02747","C1QC","ENSG00000159189",714,"ENSP00000363771"
7.44071139767718,7.46244444444444,0.443749792408672,0.683520816852499,49,45,"P02748","C9","ENSG00000113600",735,"ENSP00000263408"
9.69066603283043,10.0153333333333,0.375891360373349,0.507232240156859,49,45,"P02749","APOH","ENSG00000091583",350,"ENSP00000205948"
6.53441112127646,6.90733333333333,0.437681799684439,0.888367757591006,49,45,"P02750","LRG1","ENSG00000171236",116844,"ENSP00000302621"
8.00259135574046,8.20333333333333,0.344593810859302,0.479014139096692,49,45,"P02751","FN1","ENSG00000115414",2335,"ENSP00000394423"
7.35578291630653,7.35863636363636,0.299535729550815,0.588306955590168,49,44,"P02753","RBP4","ENSG00000138207",5950,"ENSP00000360522"
8.31254694315046,8.33888888888889,0.207711149427045,0.377601414566773,49,45,"P02760","AMBP","ENSG00000106927",259,"ENSP00000265132"
11.017254295167,10.4704444444444,0.385064949679296,0.908840308894091,49,45,"P02763","ORM1","ENSG00000229314",5004,"ENSP00000259396"
8.80037154380637,9.60444444444444,0.567419302197355,0.710846344333658,49,45,"P02765","AHSG","ENSG00000145192",197,"ENSP00000393887"
9.2536687767177,7.26577777777778,1.10335886726687,1.01584601752093,49,45,"P02766","TTR","ENSG00000118271",7276,"ENSP00000497927"
9.73364108278748,10.0431111111111,0.338616672519133,0.424627228081623,49,45,"P02774","GC","ENSG00000145321",2638,"ENSP00000273951"
7.25868832476641,7.83444444444444,0.454377615652035,0.801792184465967,49,45,"P02775","PPBP","ENSG00000163736",5473,"ENSP00000296028"
6.22038910869832,6.36575,0.341216186926987,0.502056731394433,44,40,"P02776","PF4","ENSG00000163737",5196,"ENSP00000296029"
11.8839619263176,11.8028888888889,0.497681098754352,1.05018531313249,49,45,"P02787","TF","ENSG00000091513",7018,"ENSP00000385834"
12.098293621131,12.4871111111111,0.527043478181002,0.576066687357313,49,45,"P02790","HPX","ENSG00000110169",3263,"ENSP00000265983"
6.50184021037055,6.77190476190476,0.202804329119379,0.356816808195631,49,42,"P03952","KLKB1","ENSG00000164344",3818,"ENSP00000264690"
8.64398385550882,8.85688888888889,0.391953441041879,0.421382045515502,49,45,"P04003","C4BPA","ENSG00000123838",722,"ENSP00000356037"
9.34401455004027,9.74933333333333,0.231460547442789,0.345986074338786,49,45,"P04004","VTN","ENSG00000109072",7448,"ENSP00000226218"
5.08293018243018,5.33857142857143,0.251115066529124,0.214829347044691,26,14,"P04070","PROC","ENSG00000115718",5624,"ENSP00000234071"
9.1987476589997,9.48266666666667,0.358236362580986,0.382595205026267,49,45,"P04114","APOB","ENSG00000084674",338,"ENSP00000233242"
4.92260313090129,5.0328,0.513478990455365,0.270578392830371,39,25,"P04180","LCAT","ENSG00000213398",3931,"ENSP00000264005"
7.08371650970123,7.534,0.216495570096602,0.489356720603692,49,45,"P04196","HRG","ENSG00000113905",3273,"ENSP00000232003"
9.15088776585455,9.43066666666667,0.239156295803781,0.238054615582223,49,45,"P04217","A1BG","ENSG00000121410",1,"ENSP00000263100"
5.93134449426252,6.31272727272727,0.632438468237265,0.691097420643643,47,44,"P04275","VWF","ENSG00000110799",7450,"ENSP00000261405"
5.08719293215818,5.55473684210526,0.368108927896171,0.566281072613741,46,38,"P04278","SHBG","ENSG00000129214",6462,"ENSP00000393426"
6.34973007884823,6.29133333333333,0.427699443177808,0.334898899262558,49,45,"P05090","APOD","ENSG00000189058",347,"ENSP00000345179"
9.90648626675277,9.47155555555556,0.453328646524442,1.04525541801461,49,45,"P05155","SERPING1","ENSG00000149131",710,"ENSP00000278407"
6.86362654846772,6.79311111111111,0.29380250390135,0.355973838557518,49,45,"P05156","CFI","ENSG00000205403",3426,"ENSP00000378130"
5.57142450852995,5.70431818181818,0.279301994618535,0.342313590265327,48,44,"P05160","F13B","ENSG00000143278",2165,"ENSP00000356382"
5.03658830333657,4.77875,0.331152655950284,0.581019731654122,37,8,"P05543","SERPINA7","ENSG00000123561",6906,"ENSP00000329374"
7.42471409328699,7.29955555555556,0.439802976843914,0.586286291978259,49,45,"P05546","SERPIND1","ENSG00000099937",3053,"ENSP00000215727"
6.07766493062493,6.95733333333333,0.493108804223557,0.79848534775205,40,30,"P06241","FYN","ENSG00000010810",2534,"ENSP00000357671"
5.28679223788148,5.54658536585366,0.275312855768517,0.359309127048685,46,41,"P06276","BCHE","ENSG00000114200",590,"ENSP00000264381"
7.80017466325685,8.24888888888889,0.450413751017655,0.471227710937669,49,45,"P06312","IGKV4-1","ENSG00000211598",NA,"ENSP00000374778"
5.36414604377104,5.33333333333333,0.424325724772325,0.486072696894885,24,6,"P06331","IGHV4-34","ENSG00000276491",NA,"ENSP00000482820"
6.79698022994541,7.20244444444444,0.221350844827035,0.395371836236332,49,45,"P06396","GSN","ENSG00000148180",2934,"ENSP00000362929"
5.6502064169106,5.98418604651163,0.722956049890786,0.72169520198112,48,43,"P06681","C2","ENSG00000231543",717,"ENSP00000407961"
8.49669307784558,8.80755555555556,0.449862153516345,0.569924857708754,49,45,"P06727","APOA4","ENSG00000110244",337,"ENSP00000350425"
6.56383772144154,6.04809523809524,0.433373033369569,0.522952397662229,49,42,"P07225","PROS1","ENSG00000184500",5627,"ENSP00000377783"
5.84420501784417,6.07595238095238,0.299783735316671,0.394721634077519,48,42,"P07357","C8A","ENSG00000157131",731,"ENSP00000354458"
5.29780767686159,5.7993023255814,0.314353714637566,0.353016897941951,49,43,"P07358","C8B","ENSG00000021852",732,"ENSP00000360281"
4.28528968253968,5.029,0.45195968172185,0.380100863806788,21,10,"P07359","GP1BA","ENSG00000185245",2811,"ENSP00000329380"
6.15329151958381,6.36977777777778,0.276385284421545,0.49407162201119,49,45,"P07360","C8G","ENSG00000176919",733,"ENSP00000360697"
5.57149264761827,5.61135135135135,0.770733433097931,0.541690574662952,45,37,"P07996","THBS1","ENSG00000137801",7057,"ENSP00000260356"
6.73005803587421,6.59488888888889,0.255680892305915,0.496257000052402,49,45,"P08185","SERPINA6","ENSG00000277405",866,"ENSP00000484501"
5.64424070635215,5.61041666666667,0.671598817827559,0.649082825602984,37,24,"P08519","LPA","ENSG00000198670",4018,"ENSP00000321334"
8.32800991095126,8.71644444444444,0.298380087551916,0.311894180449042,49,45,"P08603","CFH","ENSG00000000971",3075,"ENSP00000356399"
