"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","prot_id","entrez_id"
0.333768966643637,-0.427224277303855,0.980247760407606,0.86805996475204,32,25,"A0A024R0T9","APOC2","ENSG00000234906","ENSP00000477261",344
-0.144882236006916,0.185449262088853,1.18531198500594,0.674370296711298,32,25,"A0A087WT59","TTR","ENSG00000118271","ENSP00000477599",7276
0.0604572701360081,-0.0773853057740903,1.1113625691887,0.85255487816665,32,25,"A0A087WU08",NA,NA,NA,NA
0.506749789733442,-0.648639730858806,1.06076397704684,0.315065115170791,32,25,"A0A087WW43","ITIH3","ENSG00000162267","ENSP00000413922",3699
-0.126136793458944,0.161455095627448,1.0902487554522,0.865815073342021,32,25,"A0A087WWY0","LPA","ENSG00000198670","ENSP00000321334",4018
-0.187534096255782,0.240043643207402,0.928964520765076,1.05439239089734,32,25,"A0A087X0I2",NA,NA,NA,NA
0.692681219679501,-0.886631961189761,0.645060866893158,0.580734170609374,32,25,"A0A087X1N7",NA,NA,NA,NA
0.0422719662985226,-0.0541081168621093,0.861379194609399,1.17026401500981,32,25,"A0A087X232",NA,NA,NA,NA
0.249749671282114,-0.319679579241106,1.13857211295154,0.685030025847717,32,25,"A0A0A0MRD9",NA,NA,NA,NA
0.232049058573483,-0.297022794974058,1.05401449751888,0.857126901158527,32,25,"A0A0A0MS07","IGHG1","ENSG00000277633","ENSP00000487867",NA
-0.0297982217765283,0.0381417238739561,1.03408624690731,0.974376958764253,32,25,"A0A0A0MS51","GSN","ENSG00000148180","ENSP00000362929",2934
0.142604903402793,-0.182534276355575,1.12218658800048,0.803064157637425,32,25,"A0A0A0MSV6","C1QB","ENSG00000173369","ENSP00000426317",713
-0.213626788238284,0.273442288945003,1.07986055367756,0.829691324114574,32,25,"A0A0B4J231","IGLL5","ENSG00000254709","ENSP00000431254",100423062
-0.175331636265772,0.224424494420188,0.647705969802064,1.30307184486555,32,25,"A0A0C4DH68","IGKV2-24","ENSG00000282671","ENSP00000488087",NA
0.144806811900822,-0.185352719233052,1.13879891226673,0.771020670607958,32,25,"A0A0C4DH72","IGKV1-6","ENSG00000282163","ENSP00000488804",NA
-0.484927747593402,0.620707516919555,0.723293146381085,0.970939295325651,32,25,"A0A0G2JH38","CFB","ENSG00000242335","ENSP00000391902",629
0.376733321988042,-0.482218652144693,1.19420257986009,0.244542052053252,32,25,"A0A0G2JIE7","C2","ENSG00000231543","ENSP00000400097",717
-0.186767879079044,0.239062885221176,1.24932921005402,0.459595111386128,32,25,"A0A0G2JL54","C4B_2","ENSG00000233312","ENSP00000412786",100293534
-0.272742121656723,0.349109915720605,0.998120282529798,0.905747047577638,32,25,"A0A0G2JPR0","C4A","ENSG00000227746","ENSP00000388662",110384692
0.284559920363659,-0.364236698065484,0.938899750900967,0.973922407505343,32,25,"A0A0S2Z4L3","PROS1","ENSG00000184500","ENSP00000377783",5627
0.0297340152760801,-0.0380595395533819,0.797786661554687,1.22822916114643,32,25,"A0A0X9TD47",NA,NA,NA,NA
-0.459304986976764,0.587910383330258,0.577803896590078,1.1228442795156,32,25,"A0A0X9V9B3",NA,NA,NA,NA
0.571197643809938,-0.73113298407672,0.96265436945421,0.380119036101425,32,25,"A0A109PW65",NA,NA,NA,NA
-0.310179773459581,0.397030110028264,1.05765040424074,0.771984829523189,32,25,"A0A125QYY5",NA,NA,NA,NA
-0.0077298392571709,0.00989419424917867,1.2096463136938,0.665678547251559,32,25,"A0A193CHR5",NA,NA,NA,NA
-0.0977837178294043,0.125163158821637,0.532205716141844,1.39226809803895,32,25,"A0A1L2BU41",NA,NA,NA,NA
0.0562105280788378,-0.0719494759409126,1.04045691056584,0.961994581732499,32,25,"A0A286YES1","IGHG3","ENSG00000282184","ENSP00000487823",NA
-0.102947954017442,0.131773381142326,0.901519336232978,1.11862823134955,32,25,"A0A286YEY1","IGHA1","ENSG00000282633","ENSP00000488021",NA
-0.267764813489015,0.34273896126594,0.694960304239561,1.2212843257076,32,25,"A0A286YEY4","IGHG2","ENSG00000274497","ENSP00000480351",NA
-0.304921792051877,0.390299893826402,1.00437524815272,0.864689670566853,32,25,"A0A286YFJ8","IGHG4","ENSG00000277016","ENSP00000483393",NA
0.100586016734685,-0.128750101420397,1.11744489205467,0.830477977283081,32,25,"A0A2R8Y7C0","HBA2","ENSG00000188536","ENSP00000251595",3040
