"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","prot_id","entrez_id"
14.938500630811,11.89636085497,1.50617880573003,0.34985966160225,39,7,"P02741","CRP","ENSG00000132693","ENSP00000255030",1401
8.95626993299114,6.69165522660116,2.78869404535086,0.987980647324888,38,7,"Q6UB98","ANKRD12","ENSG00000101745","ENSP00000262126",23253
16.0628094188172,17.7982884392263,0.784340276362929,0.176806805748597,39,7,"Q08380","LGALS3BP","ENSG00000108679","ENSP00000262776",3959
9.09283611777886,7.75711947727439,1.70600736628085,0.900182996291549,39,6,"P18065","IGFBP2","ENSG00000115457","ENSP00000233809",3485
13.4486027374839,14.6113305447447,0.616969681641528,0.266552636924695,39,7,"Q15080","NCF4","ENSG00000100365","ENSP00000380334",4689
19.121539973973,20.1242184315364,0.907965181873105,0.148685046806799,39,7,"O75400","PRPF40A","ENSG00000196504","ENSP00000346332",55660
10.1148166464036,7.75633107890315,1.22229933214866,0.657604039681338,39,7,"Q8TF30","WHAMM","ENSG00000156232","ENSP00000286760",123720
2.9806656962633,4.87226979621361,2.44282020164533,1.19359214529978,4,7,"Q02577","NHLH2","ENSG00000177551","ENSP00000322087",4808
14.9061305015364,15.7912079568666,0.790207044281985,0.221728758394376,39,7,"Q15293","RCN1","ENSG00000049449","ENSP00000054950",5954
14.2433676329628,12.0762416450698,1.10040994766573,0.306577764612407,39,7,"P18428","LBP","ENSG00000129988","ENSP00000217407",3929
11.5594501508383,13.6037137557446,0.784281278800976,0.76804685574653,39,7,"Q96IS3","RAX2","ENSG00000173976","ENSP00000450687",84839
11.7680342346936,14.2588404705944,1.19450400959787,0.446223618317116,39,7,"Q9BUI4","POLR3C","ENSG00000186141","ENSP00000334564",10623
12.7457504724857,13.3100524258444,1.20624179815234,0.202428746039424,39,7,"Q9NR80","ARHGEF4","ENSG00000136002","ENSP00000316845",50649
15.1031603807733,15.9986823493506,0.597907275928544,0.18679714150764,39,7,"P06396","GSN","ENSG00000148180","ENSP00000362929",2934
14.0991466513848,12.8876240508883,0.993615029459603,0.773897100173985,39,7,"P63261","ACTG1","ENSG00000184009","ENSP00000461672",71
13.671721248961,14.4528095321292,0.756490420904501,0.119348328875212,39,7,"Q6IPM2","IQCE","ENSG00000106012","ENSP00000385597",23288
10.1965905570582,9.17900829498661,1.05282838851704,1.28480185707125,39,7,"P40616","ARL1","ENSG00000120805","ENSP00000261636",400
14.3542657813855,15.9728172408085,1.01029204859011,0.179432762087409,39,7,"P01833","PIGR","ENSG00000162896","ENSP00000348888",5284
15.1011738896039,15.7223221544793,0.703277324870109,0.152782655270295,39,7,"Q7Z794","KRT77","ENSG00000189182","ENSP00000342710",374454
12.6049792204871,15.0466840534377,2.09980853805661,0.625326094718683,39,7,"Q96NB3","ZNF830","ENSG00000198783","ENSP00000354518",91603
8.74964271214873,6.66456510365784,2.00477667467105,1.60355563937841,35,6,"P00326","ADH1C","ENSG00000248144","ENSP00000426083",126
11.7507345651039,8.88827015862434,3.29708387403819,2.47776627286228,38,7,"Q9Y5F6","PCDHGC5","ENSG00000240764","ENSP00000252087",56097
19.2161992248593,21.3304749527801,1.00870500314489,0.0851415190758815,39,7,"Q68E01","INTS3","ENSG00000262826","ENSP00000460221",65123
11.5654928464261,9.75143630158573,0.855406975490872,0.654410374038069,39,7,"Q8IWC1","MAP7D3","ENSG00000129680","ENSP00000359695",79649
17.0616743217677,18.0196728250231,0.889222508295598,0.164587055931605,39,7,"Q8NHQ9","DDX55","ENSG00000111364","ENSP00000238146",57696
10.140393321705,8.79953632094998,1.51142577760695,1.17057572191175,39,7,"Q99581","FEV","ENSG00000163497","ENSP00000295727",54738
18.3877772135726,19.4099948915731,0.85738379411173,0.287945854465497,39,7,"P02647;P01892;P05534;P07316;P10316;P30447;P60903;P63241;Q12841;Q6NXT1;Q8WXI9;Q96EF0",NA,NA,NA,NA
13.5334609535451,13.9451821598535,0.946334462982868,0.0976306200764794,39,7,"A0A0C4DH33","IGHV1-24","ENSG00000282284","ENSP00000488412",NA
16.0047741996222,12.807951042687,0.817256567752011,0.45936318038606,39,7,"Q99665","IL12RB2","ENSG00000081985","ENSP00000262345",3595
13.9803544678289,9.14665394988245,2.43020601202246,1.62398179265927,39,7,"Q9UNN5","FAF1","ENSG00000185104","ENSP00000379457",11124
10.1595313682788,10.6796296007245,1.87395677822718,1.35355834904882,39,7,"Q8N283","ANKRD35","ENSG00000198483","ENSP00000347802",148741
20.4198964756055,20.9367828900209,0.711327975830189,0.171643679573082,39,7,"P02768;A6NCM1;O14972;O43861;P10588;Q01105;Q05516;Q96T51;Q9Y2R4",NA,NA,NA,NA
18.7204855904108,16.5867375188452,0.864138863208229,0.609384977169318,39,7,"P01009;O95573;Q96LZ2;Q9H8V3",NA,NA,NA,NA
12.1886440216955,13.0915401656434,0.664498316510797,0.241543368108359,39,7,"O00139","KIF2A","ENSG00000068796","ENSP00000385622",3796
12.7556037105419,12.767299353139,0.867927221373694,0.228017264691812,39,7,"Q8N608","DPP10","ENSG00000175497","ENSP00000386565",57628
14.2143867615127,15.8882582030615,1.06821245395396,0.206814441218714,39,7,"P13645;P19012",NA,NA,NA,NA
13.016518490969,14.3413843653337,0.714139060883198,0.286418831280342,39,7,"Q66GS9;O14529;P0CW27;P14222;Q02846;Q13099;Q15031;Q5VV41;Q5VVM6;Q6ZMY3;Q8IVL6;Q9H7E9;Q9P217",NA,NA,NA,NA
14.993726183912,15.0270431249383,0.95216327905488,0.135557239089739,39,7,"Q96L93","KIF16B","ENSG00000089177","ENSP00000347076",55614
6.92974894656828,5.98228449066844,0.920692731078123,1.05276378421216,39,7,"A0A0C4DH69","IGKV1-9","ENSG00000282758","ENSP00000488384",NA
12.6314074506751,14.1795084669174,1.21284763971888,0.467412454762816,39,7,"Q9BY12","SCAPER","ENSG00000140386","ENSP00000454973",49855
15.467679819914,15.7237212779196,0.794731348822464,0.145249154283112,39,7,"Q8IVU3","HERC6","ENSG00000138642","ENSP00000369617",55008
13.289167291168,12.3214437007362,1.64512558109265,1.04583809746227,39,7,"Q68DC2","ANKS6","ENSG00000165138","ENSP00000297837",203286
12.9323294741857,14.2495656518689,0.88041967126275,0.132422256453858,39,7,"O14645","DNALI1","ENSG00000163879","ENSP00000498620",7802
11.6175747469113,7.3690459769888,2.05271751550249,0.512884710538325,39,7,"Q5T7B8","KIF24","ENSG00000186638","ENSP00000384433",347240
9.51062686841777,11.0126058628872,1.20434662132542,0.166401641762502,39,7,"Q92903","CDS1","ENSG00000163624","ENSP00000295887",1040
12.8333403871407,14.6450416309946,1.14812890796307,0.132145319580881,39,7,"A0A0B4J1X5","IGHV3-74","ENSG00000282305","ENSP00000488600",NA
12.3040651316968,11.026961067181,1.68970385904343,1.54437448343507,39,7,"Q8N7I0",NA,NA,NA,NA
16.6894597448883,17.59376659461,0.910677542096158,0.133039404167952,39,7,"P20742","PZP","ENSG00000126838","ENSP00000261336",5858
11.8217459563596,12.369432903472,2.79139818015303,0.802306092109914,39,7,"P54707","ATP12A","ENSG00000075673","ENSP00000371372",479
12.9149789460023,14.7986039102435,1.60264378756368,0.481802946774051,39,7,"Q9BZW7","TSGA10","ENSG00000135951","ENSP00000377123",80705
12.0620241323896,9.50958532863503,1.70737329388462,0.917686294169554,38,7,"Q9UKN5","PRDM4","ENSG00000110851","ENSP00000228437",11108
15.8633983569625,15.111003469941,0.922067176330756,0.237273020344777,39,7,"P05546","SERPIND1","ENSG00000099937","ENSP00000215727",3053
