"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","entrez_id","protein_id"
-0.0870333333040732,-1.88565000044281,0.937921473098045,0.490047796748103,15,8,"A0A075B6H7","IGKV3-7","ENSG00000282310",NA,"ENSP00000487957"
-0.112922727232789,0.0191875000982549,0.573502027969391,0.247597827263748,22,8,"A0A075B6H9","IGLV4-69","ENSG00000211637",NA,"ENSP00000374817"
0.149368181831144,0.480937500263739,0.519788990491337,0.529940384546467,22,8,"A0A075B6I0","IGLV8-61","ENSG00000211638",NA,"ENSP00000374818"
0.13891363630615,0.304037499980614,0.790226928988323,1.03210522710681,22,8,"A0A075B6I1","IGLV4-60","ENSG00000211639",NA,"ENSP00000374819"
-0.141745454613279,0.449225000065145,0.518310338958754,0.693172606482735,22,8,"A0A075B6I4","IGLV10-54","ENSG00000211642",NA,"ENSP00000374822"
-0.116940909246459,0.36942500013774,0.299941179493113,0.475050228097801,22,8,"A0A075B6I9","IGLV7-46","ENSG00000211649",NA,"ENSP00000374830"
0.335333333471798,-0.500387500381032,0.586652718003598,1.13135336776512,12,8,"A0A075B6J1","IGLV5-37","ENSG00000281471",NA,"ENSP00000487591"
-0.0622818182328676,0.104225000082867,0.379499451896222,0.707145886788855,22,8,"A0A075B6J2","IGLV2-33","ENSG00000281345",NA,"ENSP00000486583"
0.14073181818534,0.28211250009446,0.418357250401037,0.306766544362442,22,8,"A0A075B6J9","IGLV2-18","ENSG00000211664",NA,"ENSP00000374845"
-0.486868181850054,-1.03096249959767,0.962416911330235,0.290468232507628,22,8,"A0A075B6K0","IGLV3-16","ENSG00000211665",NA,"ENSP00000374846"
0.294485714112914,NA,0.727231479719179,NA,7,0,"A0A075B6K2","IGLV3-12","ENSG00000211667",NA,"ENSP00000374848"
-0.239081818081135,-0.361499999494489,0.494366155599331,0.218554811513728,22,8,"A0A075B6K4","IGLV3-10","ENSG00000211669",NA,"ENSP00000374850"
0.0191954544036975,0.519575000045715,0.272069325125381,0.302257769728399,22,8,"A0A075B6K5","IGLV3-9","ENSG00000211670",NA,"ENSP00000374851"
-0.810079999799427,-0.22171249998335,1.82068282231766,0.816644675785543,20,8,"A0A075B6K6","IGLV4-3","ENSG00000211672",NA,"ENSP00000374853"
-0.190470588281591,NA,0.392245514566869,NA,17,0,"A0A075B6Q5","IGHV3-64","ENSG00000274236",NA,"ENSP00000488676"
0.0091176471345451,0.351325000265526,0.221175909044647,0.418908140878415,17,8,"A0A075B6R2","IGHV4-4","ENSG00000282223",NA,"ENSP00000487977"
